ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_1_PRE_KG,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2019.0,23,TACNA,01,TACNA,06,PACHIA,19220,00007,2,,Completa,Sierra,Sierra Sur,19.433760683760685,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,8.0,000,MANTADA,15,8.0,0.0,000,, ,,,8.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,06,PACHIA,19220,00015,3,,Completa,Sierra,Sierra Sur,19.433760683760685,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,12.0,000,CARGA,09,28.0,0.0,000,, ,,,12.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,06,PACHIA,19220,00049,6,,Completa,Sierra,Sierra Sur,19.433760683760685,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,MANTADA,15,15.0,0.0,000,, ,,,50.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,06,PACHIA,19220,00050,7,,Completa,Sierra,Sierra Sur,19.433760683760685,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,ATADO,02,8.0,0.0,000,, ,,,15.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,06,PACHIA,19220,00070,9,,Completa,Sierra,Sierra Sur,19.433760683760685,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,ATADO,02,8.0,0.0,000,, ,,,20.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,06,PACHIA,19220,00084,10,,Completa,Sierra,Sierra Sur,19.433760683760685,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,CARGA,09,30.0,5.0,000,3.0,00,15.0,0.1,0.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,06,PACHIA,19220,00089,12,,Completa,Sierra,Sierra Sur,19.433760683760685,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,33.0,000,ATADO,02,8.0,0.0,000,, ,,,0.0,000,33.0,000, 
2019.0,23,TACNA,01,TACNA,06,PACHIA,19220,00110,13,,Completa,Sierra,Sierra Sur,19.433760683760685,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,MANTADA,15,20.0,20.0,000,2.0,00,40.0,0.1,0.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,06,PACHIA,19222,00004,2,,Completa,Sierra,Sierra Sur,19.433760683760685,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,500.0,000,KILO,12,1.0,500.0,000,0.0,20,100.0,0.2,0.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,06,PACHIA,19222,00015,4,,Completa,Sierra,Sierra Sur,19.433760683760685,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,250.0,000,KILO,12,1.0,0.0,000,, ,,,250.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,06,PACHIA,19222,00041,8,,Completa,Sierra,Sierra Sur,19.433760683760685,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,20.0,000,ATADO,02,20.0,0.0,000,, ,,,20.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,06,PACHIA,19222,00061,11,,Completa,Sierra,Sierra Sur,19.433760683760685,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,3.0,000,CALLE,07,130.0,3.0,000,80.0,00,240.0,0.6154,0.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,06,PACHIA,19223,00101,8,,Completa,Sierra,Sierra Sur,19.433760683760685,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ MORADO,2110.0,CHALA DE MAIZ,4105.0,6.0,000,ATADO,02,10.0,0.0,000,, ,,,6.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,06,PACHIA,19223,00104,9,,Completa,Sierra,Sierra Sur,19.433760683760685,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,4.0,000,ATADO,02,6.0,0.0,000,, ,,,4.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,06,PACHIA,19223,00158,13,,Completa,Sierra,Sierra Sur,19.433760683760685,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,60.0,000,KILO,12,1.0,0.0,000,, ,,,60.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,07,PALCA,19226,00011,1,,Completa,Sierra,Sierra Sur,18.04563492063492,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,12.0,000,TERCIO,20,15.0,0.0,000,, ,,,0.0,000,12.0,000, 
2019.0,23,TACNA,01,TACNA,07,PALCA,19226,00048,2,,Completa,Sierra,Sierra Sur,18.04563492063492,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,150.0,000,KILO,12,1.0,0.0,000,, ,,,100.0,000,50.0,000, 
2019.0,23,TACNA,01,TACNA,07,PALCA,19226,00053,3,,Completa,Sierra,Sierra Sur,18.04563492063492,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,SACO,19,30.0,0.0,000,, ,,,0.0,000,5.0,000, 
2019.0,23,TACNA,01,TACNA,07,PALCA,19226,00058,4,,Completa,Sierra,Sierra Sur,18.04563492063492,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,ATADO,02,20.0,0.0,000,, ,,,0.0,000,30.0,000, 
2019.0,23,TACNA,01,TACNA,07,PALCA,19226,00084,5,,Completa,Sierra,Sierra Sur,18.04563492063492,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,200.0,000,KILO,12,1.0,0.0,000,, ,,,0.0,000,200.0,000, 
2019.0,23,TACNA,01,TACNA,07,PALCA,19226,00133,7,,Completa,Sierra,Sierra Sur,18.04563492063492,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,45.0,000,ATADO,02,15.0,0.0,000,, ,,,45.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,07,PALCA,19226,00136,8,,Completa,Sierra,Sierra Sur,18.04563492063492,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,ATADO,02,15.0,0.0,000,, ,,,50.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,07,PALCA,19226,00159,9,,Completa,Sierra,Sierra Sur,18.04563492063492,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,ATADO,02,20.0,0.0,000,, ,,,50.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,07,PALCA,19226,00179,10,,Completa,Sierra,Sierra Sur,18.04563492063492,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,4.0,000,MONTON,42,50.0,0.0,000,, ,,,0.0,000,4.0,000, 
2019.0,23,TACNA,01,TACNA,07,PALCA,19226,00204,11,,Completa,Sierra,Sierra Sur,18.04563492063492,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,ATADO,02,20.0,0.0,000,, ,,,20.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,07,PALCA,19226,00212,12,,Completa,Sierra,Sierra Sur,18.04563492063492,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,280.0,000,KILO,12,1.0,0.0,000,, ,,,280.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,07,PALCA,19226,00223,13,,Completa,Sierra,Sierra Sur,18.04563492063492,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,TERCIO,20,15.0,0.0,000,, ,,,10.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,08,POCOLLAY,19229,00041,5,,Completa,Costa,Costa Sur,18.789115646258505,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,45.0,000,KILO,12,1.0,45.0,000,0.0,30,14.0,0.3,0.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,08,POCOLLAY,19229,00103,10,,Completa,Costa,Costa Sur,18.789115646258505,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,130.0,000,KILO,12,1.0,0.0,000,, ,,,130.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,08,POCOLLAY,19229,00109,11,,Completa,Costa,Costa Sur,18.789115646258505,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,1000.0,000,KILO,12,1.0,0.0,000,, ,,,1000.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,08,POCOLLAY,19230,00013,2,,Completa,Costa,Costa Sur,20.23443223443223,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,15.0,000,MANTADA,15,5.0,0.0,000,, ,,,15.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,08,POCOLLAY,19230,00083,10,,Completa,Costa,Costa Sur,20.23443223443223,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,30.0,000,ATADO,02,15.0,0.0,000,, ,,,0.0,000,30.0,000, 
2019.0,23,TACNA,01,TACNA,08,POCOLLAY,19230,00083,10,,Completa,Costa,Costa Sur,20.23443223443223,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,2.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,20.0,000,MANTADA,15,15.0,0.0,000,, ,,,0.0,000,20.0,000, 
2019.0,23,TACNA,01,TACNA,01,TACNA,19242,00012,1,,Completa,Costa,Costa Sur,26.304761904761907,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,100.0,000,KILO,12,1.0,100.0,000,0.0,30,30.0,0.3,0.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,01,TACNA,19242,00040,5,,Completa,Costa,Costa Sur,26.304761904761907,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,150.0,000,KILO,12,1.0,0.0,000,, ,,,150.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,01,TACNA,19244,00017,4,,Completa,Costa,Costa Sur,20.23443223443223,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,18.0,000,MANTADA,15,20.0,0.0,000,, ,,,18.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,01,TACNA,19247,00201,10,,Completa,Costa,Costa Sur,20.357142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,50.0,000,KILO,12,1.0,50.0,000,0.0,10,5.0,0.1,0.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,01,TACNA,19247,00201,10,,Completa,Costa,Costa Sur,20.357142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,2.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,15.0,000,KILO,12,1.0,15.0,000,0.0,10,2.0,0.1,0.0,000,0.0,000, 
2019.0,23,TACNA,01,TACNA,01,TACNA,19256,00058,4,,Completa,Costa,Costa Sur,20.23443223443223,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,BETARRAGA,2310.0,RASTROJO DE BETARRAGA,8888.0,2.0,000,SACO,19,50.0,0.0,000,, ,,,1.0,000,1.0,000, 
2019.0,20,PIURA,06,SULLANA,05,MARCAVELICA,00133,00035,1,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,200.0,000,ATADO,02,10.0,0.0,000,, ,,,200.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,01,CHICLAYO,08,MONSEFU,01777,00081,1,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,6.0,000,TONELADA,22,1000.0,0.0,000,, ,,,6.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,01,CHICLAYO,08,MONSEFU,01777,00081,1,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,2.0,CAMOTE,2603.0,RASTROJO DE CAMOTE,4120.0,30.0,000,SACO,19,55.0,0.0,000,, ,,,30.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,01,CHICLAYO,08,MONSEFU,01777,00082,2,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,5.0,000,TONELADA,22,1000.0,0.0,000,, ,,,5.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,01,CHICLAYO,08,MONSEFU,01777,00082,2,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,2.0,CAMOTE,2603.0,RASTROJO DE CAMOTE,4120.0,3.0,000,TONELADA,22,1000.0,0.0,000,, ,,,3.0,000,0.0,000, 
2019.0,14,LAMBAYEQUE,01,CHICLAYO,08,MONSEFU,01793,00066,5,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,12.0,000,TONELADA,22,1000.0,0.0,000,, ,,,12.0,000,0.0,000, 
2019.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02478,00018,2,Granja avicola,Completa,Sierra,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,KILO,12,1.0,0.0,000,, ,,,20.0,000,0.0,000, 
2019.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02479,00071,3,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,100.0,000,KILO,12,1.0,0.0,000,, ,,,100.0,000,0.0,000, 
2019.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02774,00044,3,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,58.0,000,KILO,12,1.0,0.0,000,, ,,,58.0,000,0.0,000, 
2019.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02775,00029,4,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,KILO,12,1.0,0.0,000,, ,,,50.0,000,0.0,000, 
2019.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02783,00064,5,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,20.0,000,KILO,12,1.0,0.0,000,, ,,,20.0,000,0.0,000, 
2019.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02783,00064,5,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,KILO,12,1.0,0.0,000,, ,,,30.0,000,0.0,000, 
2019.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02810,00118,6,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,KILO,12,1.0,0.0,000,, ,,,50.0,000,0.0,000, 
2019.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02835,00091,7,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,KILO,12,1.0,0.0,000,, ,,,0.0,000,50.0,000, 
2019.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02853,00076,8,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,KILO,12,1.0,0.0,000,, ,,,50.0,000,0.0,000, 
2019.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02853,00077,9,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,80.0,000,KILO,12,1.0,0.0,000,, ,,,80.0,000,0.0,000, 
2019.0,06,CAJAMARCA,01,CAJAMARCA,01,CAJAMARCA,03886,00002,1,Empresa,Completa,Sierra,,7.065420560747663,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,4.0,000,KILO,12,1.0,0.0,000,, ,,,4.0,000,0.0,000, 
2019.0,06,CAJAMARCA,01,CAJAMARCA,01,CAJAMARCA,03937,00103,3,Empresa,Completa,Sierra,,7.065420560747663,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,KILO,12,1.0,0.0,000,, ,,,0.0,000,5.0,000, 
2019.0,06,CAJAMARCA,01,CAJAMARCA,08,LOS BAÑOS DEL INCA,03982,00001,1,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,KILO,12,1.0,0.0,000,, ,,,10.0,000,0.0,000, 
2019.0,06,CAJAMARCA,01,CAJAMARCA,08,LOS BAÑOS DEL INCA,03985,00007,3,Empresa,Completa,Sierra,,7.065420560747663,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,8.0,000,KILO,12,1.0,0.0,000,, ,,,8.0,000,0.0,000, 
2019.0,06,CAJAMARCA,01,CAJAMARCA,11,NAMORA,04142,00069,1,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,500.0,000,KILO,12,1.0,0.0,000,, ,,,500.0,000,0.0,000, 
2019.0,06,CAJAMARCA,01,CAJAMARCA,06,JESUS,04193,00006,1,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,3.0,000,KILO,12,1.0,0.0,000,, ,,,3.0,000,0.0,000, 
2019.0,06,CAJAMARCA,01,CAJAMARCA,06,JESUS,04193,00034,2,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,KILO,12,1.0,0.0,000,, ,,,0.0,000,10.0,000, 
2019.0,06,CAJAMARCA,01,CAJAMARCA,04,COSPAN,04290,00119,1,Granja y Establo,Completa,Sierra,,1.0300751879699248,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,800.0,000,KILO,12,1.0,0.0,000,, ,,,800.0,000,0.0,000, 
2019.0,06,CAJAMARCA,10,SAN MARCOS,04,GREGORIO PITA,04696,00078,1,Granja y Establo,Completa,Sierra,,1.0300751879699248,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,500.0,000,KILO,12,1.0,0.0,000,, ,,,500.0,000,0.0,000, 
2019.0,13,LA LIBERTAD,02,ASCOPE,05,PAIJAN,07067,00132,2,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,132.0,000,TONELADA,22,1000.0,0.0,000,, ,,,132.0,000,0.0,000, 
2019.0,13,LA LIBERTAD,11,GRAN CHIMU,01,CASCAS,07108,00074,1,Granja avicola,Completa,Sierra,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,1800.0,000,KILO,12,1.0,0.0,000,, ,,,1800.0,000,0.0,000, 
2019.0,13,LA LIBERTAD,11,GRAN CHIMU,01,CASCAS,07120,00135,2,Granja avicola,Completa,Sierra,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,Pase,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,33.0,000,TONELADA,22,1000.0,33.0,000,830.0,00,27390.0,0.83,0.0,000,0.0,000, 
2019.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07474,00117,11,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,14.0,000,TONELADA,22,1000.0,0.0,000,, ,,,14.0,000,0.0,000, 
2019.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07478,00035,15,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,¿Agrícola?,Pase,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,12.0,000,TONELADA,22,1000.0,0.0,000,, ,,,0.0,000,12.0,000, 
2019.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07711,00110,1,Granja avicola,Completa,Sierra,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,50.0,000,KILO,12,1.0,0.0,000,, ,,,50.0,000,0.0,000, 
2019.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07711,00110,1,Granja avicola,Completa,Sierra,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,100.0,000,KILO,12,1.0,0.0,000,, ,,,100.0,000,0.0,000, 
2019.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07712,00160,2,Granja y Establo,Completa,Sierra,,1.0300751879699248,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,TONELADA,22,1000.0,0.0,000,, ,,,10.0,000,0.0,000, 
