ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P404AA_6,P410AA,P410AB1,P410AB2,P410AC_CANT_1,P410AC_CANT_2,P410AD,P410AD1,P410AE,OMICAP400_02
2019.0,04,AREQUIPA,01,AREQUIPA,24,UCHUMAYO,18860,00007,2,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,2.0,0.0,0.0,900,300.0,Manual?,Pozo, 
2019.0,04,AREQUIPA,01,AREQUIPA,02,ALTO SELVA ALEGRE,18881,00049,1,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,1.0,1.0,0.0,010,400.0,Manual?,Red pública, 
2019.0,04,AREQUIPA,01,AREQUIPA,02,ALTO SELVA ALEGRE,18881,00053,2,Granja avicola,Completa,Sierra,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,3.0,0.0,0.0,040,1000.0,Manual?,Red pública, 
2019.0,04,AREQUIPA,01,AREQUIPA,02,ALTO SELVA ALEGRE,18881,00054,3,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,2.0,8.0,0.0,100,200.0,Manual?,Red pública, 
2019.0,04,AREQUIPA,01,AREQUIPA,02,ALTO SELVA ALEGRE,18881,00057,4,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,0.0,0.0,040,100.0,Manual?,Red pública, 
2019.0,04,AREQUIPA,01,AREQUIPA,02,ALTO SELVA ALEGRE,18881,00066,6,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,4.0,0.0,070,100.0,Manual?,Red pública, 
2019.0,04,AREQUIPA,01,AREQUIPA,02,ALTO SELVA ALEGRE,18881,00071,8,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,0.0,0.0,060,240.0,Manual?,Red pública, 
2019.0,04,AREQUIPA,01,AREQUIPA,02,ALTO SELVA ALEGRE,18881,00073,9,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,0.0,0.0,020,120.0,Manual?,Red pública, 
2019.0,04,AREQUIPA,01,AREQUIPA,02,ALTO SELVA ALEGRE,18881,00074,10,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,0.0,0.0,080,120.0,Manual?,Red pública, 
2019.0,04,AREQUIPA,01,AREQUIPA,02,ALTO SELVA ALEGRE,18881,00075,11,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,2.0,0.0,0.0,050,180.0,Manual?,Red pública, 
2019.0,04,AREQUIPA,01,AREQUIPA,07,JACOBO HUNTER,18896,00106,1,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,10.0,0.0,1.0,000,300.0,Manual?,Río/riachuelo, 
2019.0,04,AREQUIPA,01,AREQUIPA,22,SOCABAYA,18904,00100,1,Granja y Establo,Completa,Sierra,,1.0300751879699248,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,020,1000.0,Manual?,Pozo, 
2019.0,04,AREQUIPA,01,AREQUIPA,05,CHARACATO,18910,00107,1,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,010,400.0,Manual?,Red pública, 
2019.0,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,18946,00003,1,Persona natural,Completa,Costa,,3.6267281105990783,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,4.0,1.0,0.0,500,250.0,Manual?,Pozo, 
2019.0,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,18946,00140,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,3.0,1.0,0.0,800,90800.0,Manual?,Pozo, 
2019.0,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,18946,00140,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,113.0,2.0,26.0,280,2656000.0,Automatico?,Río/riachuelo, 
2019.0,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,18947,00027,3,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,8.0,2.0,1.0,200,72000.0,Manual?,Río/riachuelo, 
2019.0,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,18948,00061,4,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,30.0,0.0,3.0,000,2100.0,Manual?,Pozo, 
2019.0,04,AREQUIPA,01,AREQUIPA,25,VITOR,18952,00064,2,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,020,800.0,Manual?,Río/riachuelo, 
2019.0,04,AREQUIPA,01,AREQUIPA,25,VITOR,18952,00064,2,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Establo lechero,1.0,3.0,0.0,200,80.0,Manual?,Río/riachuelo, 
2019.0,04,AREQUIPA,01,AREQUIPA,25,VITOR,18955,00033,4,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,20.0,2.0,9.0,800,360000.0,Manual?,Cisterna, 
2019.0,04,AREQUIPA,01,AREQUIPA,25,VITOR,18955,00033,4,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pavos de engorde,0.0,1.0,0.0,200,4000.0,Manual?,Cisterna, 
2019.0,04,AREQUIPA,01,AREQUIPA,21,SANTA RITA DE SIGUAS,18966,00010,2,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,26.0,0.0,4.0,000,2000.0,Manual?,Río/riachuelo, 
2019.0,04,AREQUIPA,01,AREQUIPA,21,SANTA RITA DE SIGUAS,18966,00080,3,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,15.0,2.0,2.0,000,700.0,Manual?,Pozo, 
2019.0,04,AREQUIPA,01,AREQUIPA,21,SANTA RITA DE SIGUAS,18966,00091,4,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,10.0,6.0,0.0,400,250.0,Manual?,Pozo, 
2019.0,04,AREQUIPA,01,AREQUIPA,21,SANTA RITA DE SIGUAS,18966,00093,6,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,4.0,0.0,0.0,500,100.0,Manual?,Pozo, 
2019.0,04,AREQUIPA,07,ISLAY,01,MOLLENDO,18969,00051,1,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,2.0,0.0,0.0,050,30.0,Manual?,Río/riachuelo, 
2019.0,04,AREQUIPA,07,ISLAY,01,MOLLENDO,18969,00051,1,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,2.0,0.0,0.0,020,1200.0,Manual?,Río/riachuelo, 
2019.0,04,AREQUIPA,07,ISLAY,01,MOLLENDO,18970,00027,2,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,060,60.0,Manual?,Río/riachuelo, 
2019.0,04,AREQUIPA,07,ISLAY,02,COCACHACRA,18972,00075,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,8.0,2.0,2.0,500,200000.0,Manual?,Río/riachuelo, 
2019.0,04,AREQUIPA,07,ISLAY,02,COCACHACRA,18975,00001,2,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,020,800.0,Manual?,Río/riachuelo, 
2019.0,04,AREQUIPA,07,ISLAY,02,COCACHACRA,18975,00001,2,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,2.0,0.0,0.0,010,350.0,Manual?,Río/riachuelo, 
2019.0,04,AREQUIPA,07,ISLAY,05,MEJIA,18980,00105,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,18.0,0.0,5.0,000,6900000.0,Automatico?,Río/riachuelo, 
2019.0,04,AREQUIPA,07,ISLAY,05,MEJIA,18980,00105,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,92.0,3.0,30.0,000,150800.0,Automatico?,Río/riachuelo, 
2019.0,04,AREQUIPA,07,ISLAY,05,MEJIA,18980,00105,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padre de engorde,97.0,0.0,17.0,460,785700.0,Automatico?,Río/riachuelo, 
2019.0,04,AREQUIPA,07,ISLAY,05,MEJIA,18980,00105,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,519.0,0.0,85.0,200,8946049.0,Automatico?,Río/riachuelo, 
2019.0,04,AREQUIPA,07,ISLAY,05,MEJIA,18980,00106,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padre de engorde,8.0,0.0,1.0,600,90000.0,Manual?,Río/riachuelo, 
2019.0,04,AREQUIPA,07,ISLAY,05,MEJIA,18980,00106,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padres de postura,3.0,0.0,0.0,600,100000.0,Manual?,Cisterna, 
2019.0,04,AREQUIPA,07,ISLAY,05,MEJIA,18980,00106,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,30.0,0.0,6.0,000,300000.0,Manual?,Pozo, 
2019.0,04,AREQUIPA,07,ISLAY,05,MEJIA,18980,00106,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,30.0,8.0,4.0,000,230000.0,Manual?,Río/riachuelo, 
2019.0,04,AREQUIPA,07,ISLAY,06,PUNTA DE BOMBON,18997,00001,1,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,100,50.0,Manual?,Río/riachuelo, 
2019.0,23,TACNA,03,JORGE BASADRE,01,LOCUMBA,19117,00111,1,Persona natural,Completa,Costa,,3.6267281105990783,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,7.0,0.0,0.0,157,130.0,Manual?,Río/riachuelo, 
2019.0,23,TACNA,03,JORGE BASADRE,03,ITE,19118,00002,1,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,040,30.0,Manual?,Río/riachuelo, 
2019.0,23,TACNA,03,JORGE BASADRE,03,ITE,19118,00035,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,6.0,0.0,0.0,500,36000.0,Manual?,Pozo, 
2019.0,23,TACNA,03,JORGE BASADRE,03,ITE,19118,00042,3,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,2.0,0.0,0.0,045,50.0,Manual?,Río/riachuelo, 
2019.0,23,TACNA,03,JORGE BASADRE,03,ITE,19118,00068,4,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,4.0,0.0,0.0,120,90.0,Manual?,Río/riachuelo, 
2019.0,23,TACNA,03,JORGE BASADRE,03,ITE,19119,00090,5,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,2.0,0.0,0.0,120,100.0,Manual?,Río/riachuelo, 
2019.0,23,TACNA,03,JORGE BASADRE,03,ITE,19119,00149,6,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,2.0,0.0,0.0,100,83.0,Manual?,Río/riachuelo, 
2019.0,23,TACNA,03,JORGE BASADRE,03,ITE,19119,00149,6,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,010,900.0,Manual?,Río/riachuelo, 
2019.0,23,TACNA,01,TACNA,09,SAMA,19190,00037,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,14.0,25.0,7.0,992,663336.0,Manual?,Río/riachuelo, 
2019.0,23,TACNA,01,TACNA,09,SAMA,19190,00037,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padre de engorde,4.0,2.0,0.0,840,26880.0,Manual?,Río/riachuelo, 
2019.0,23,TACNA,01,TACNA,05,INCLAN,19192,00002,1,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,2.0,1.0,0.0,103,85.0,Manual?,Río/riachuelo, 
2019.0,23,TACNA,01,TACNA,06,PACHIA,19221,00088,1,Granja avicola,Completa,Sierra,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,1.0,6.0,0.0,105,10500.0,Manual?,Cisterna, 
2019.0,23,TACNA,01,TACNA,06,PACHIA,19221,00089,2,Granja avicola,Completa,Sierra,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,2.0,7.0,0.0,135,13500.0,Manual?,Cisterna, 
2019.0,23,TACNA,01,TACNA,01,TACNA,19237,00110,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,24.0,8.0,7.0,040,384696.0,Manual?,Pozo, 
2019.0,23,TACNA,01,TACNA,01,TACNA,19238,00140,2,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,8.0,1.0,0.0,792,45000.0,Manual?,Cisterna, 
2019.0,23,TACNA,01,TACNA,01,TACNA,19241,00059,4,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,2.0,0.0,050,5000.0,Manual?,Red pública, 
2019.0,23,TACNA,01,TACNA,01,TACNA,19241,00061,5,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,2.0,1.0,0.0,054,5400.0,Manual?,Red pública, 
2019.0,23,TACNA,01,TACNA,01,TACNA,19241,00102,6,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,2.0,1.0,0.0,216,13500.0,Manual?,Cisterna, 
2019.0,23,TACNA,01,TACNA,01,TACNA,19255,00038,9,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja avícola de gallina de postura,4.0,2.0,0.0,090,6000.0,Manual?,Pozo, 
2019.0,23,TACNA,01,TACNA,01,TACNA,19255,00038,9,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja de cuyes,1.0,0.0,0.0,002,115.0,Manual?,Pozo, 
2019.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00001,2,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,34.0,0.0,1.0,700,200000.0,Automatico?,Pozo, 
2019.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00002,3,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,15.0,5.0,2.0,430,240000.0,Automatico?,Pozo, 
2019.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00003,4,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,2.0,0.0,200,12000.0,Manual?,Pozo, 
2019.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00004,5,Granja avicola,Completa,Selva,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,2.0,0.0,100,10000.0,Manual?,Pozo, 
2019.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00006,6,Granja avicola,Completa,Selva,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,4.0,0.0,0.0,470,36000.0,Manual?,Río/riachuelo, 
2019.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00007,7,Granja avicola,Completa,Selva,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,6.0,0.0,500,28000.0,Manual?,Pozo, 
2019.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00011,8,Granja avicola,Completa,Selva,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja porcina,2.0,0.0,0.0,050,500.0,Manual?,Pozo, 
2019.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00011,8,Granja avicola,Completa,Selva,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja avícola de pollo de engorde,5.0,0.0,0.0,500,41000.0,Manual?,Pozo, 
2019.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00014,9,Granja y Establo,Completa,Selva,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja porcina,10.0,0.0,0.0,253,1800.0,Manual?,Pozo, 
2019.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00014,9,Granja y Establo,Completa,Selva,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja avícola de pollo de engorde,0.0,2.0,0.0,074,4000.0,Manual?,Red pública, 
2019.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00016,10,Granja avicola,Completa,Selva,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,4.0,0.0,131,6000.0,Manual?,Pozo, 
2019.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00020,11,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja porcina,0.0,2.0,0.0,029,200.0,Manual?,Pozo, 
2019.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00020,11,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja avícola de pollo de engorde,2.0,0.0,0.0,192,19200.0,Manual?,Pozo, 
